num_voters,num_projects,setup,predictor,sample_degree,lv_degree,seed,k,num_tv,precision,recall,f1,fractional_allocation,symmetric_distance,pipeline_runtime,runtime
100,30,offline_controversiality,classification,0.1,0.9,2,0,91,0.48451548451548454,0.40038585916516034,0.4336897652243941,0.40853217642805495,10,2.289764582999851,2.309117462999893
100,30,offline_controversiality,classification,0.3,0.1,0,8,97,0.6162657502863689,0.5398941786600974,0.5681176761533901,0.7126679462571976,6,1.5946123570001873,1.6189577810000628
100,30,offline_controversiality,classification,0.3,0.1,1,8,97,0.5647193585337915,0.5581719254399666,0.5515065558776955,0.8142965204236006,3,1.2967863959993338,1.316993598999943
100,30,offline_controversiality,classification,0.3,0.1,2,8,97,0.5347938144329897,0.41366786134827377,0.46127794678271844,0.5524222704266089,7,1.3021479730005012,1.3151707380002335
100,30,offline_controversiality,classification,0.3,0.3,0,7,91,0.65232075616691,0.6739418754771049,0.6529904802202231,0.7385796545105566,5,1.7081018749995565,1.7206142459999683
100,30,offline_controversiality,classification,0.3,0.3,1,7,91,0.5569244857706396,0.5185150319765705,0.5253456900648852,0.7055597579425114,6,1.059395260999736,1.0714748999998847
100,30,offline_controversiality,classification,0.3,0.3,2,7,91,0.5875152625152625,0.48702207438471173,0.5268069710087626,0.5835140997830802,6,1.5193641999994725,1.531903881999824
100,30,offline_controversiality,classification,0.3,0.5,0,5,85,0.6672218957513075,0.6804784920961392,0.6670808702865972,0.7385796545105566,5,1.5055734609995852,1.517376107999553
100,30,offline_controversiality,classification,0.3,0.5,1,5,85,0.6847563874034461,0.48259352047414333,0.545038576674281,0.6558245083207261,6,1.6261389849996704,1.6379409629998918
100,30,offline_controversiality,classification,0.3,0.5,2,5,85,0.6415752548105489,0.5329537206353815,0.5720682677495248,0.4005784526391902,10,2.2191493860000264,2.231227004000175
100,30,offline_controversiality,classification,0.3,0.7,0,3,79,0.6735327963176064,0.6832389005881188,0.6741014327415374,0.5654510556621881,7,1.9049062950007283,1.916878705000272
100,30,offline_controversiality,classification,0.3,0.7,1,3,79,0.6962984273110855,0.43763738330007873,0.5206927303357305,0.6875945537065052,6,1.8357306850002715,1.84790571800022
100,30,offline_controversiality,classification,0.3,0.7,2,3,79,0.6432134672641001,0.6112709093256375,0.6205082556397701,0.5182574114244396,6,2.1417011899993668,2.154001633000007
100,30,offline_controversiality,classification,0.3,0.9,0,1,73,0.6344924481910783,0.6213039628117664,0.6240307836785721,0.7385796545105566,5,1.9618632789997719,1.9736392250006247
100,30,offline_controversiality,classification,0.3,0.9,1,1,73,0.6009132420091324,0.5312297638345181,0.558610706677244,0.7950075642965204,4,1.491349005000302,1.5038667490007356
100,30,offline_controversiality,classification,0.3,0.9,2,1,73,0.5692541856925418,0.3809658385801352,0.45254899518981223,0.4005784526391902,10,2.8013283090003824,2.8232138379999014
100,30,offline_controversiality,classification,0.5,0.1,0,14,95,0.6614035087719299,0.55386230728336,0.5905194306897094,0.7385796545105566,5,1.2104525929999,1.2243318230002842
100,30,offline_controversiality,classification,0.5,0.1,1,14,95,0.6105263157894737,0.47726892990050884,0.521712468817732,0.9665279878971256,2,1.069297877000281,1.0815053679998528
100,30,offline_controversiality,classification,0.5,0.1,2,14,95,0.5964912280701754,0.4661676919571656,0.5166596561333404,0.5686912509038322,6,1.4962016279996533,1.5081187420000788
100,30,offline_controversiality,classification,0.5,0.3,0,12,85,0.722965367965368,0.755011720305838,0.7300296378988785,0.8086372360844529,3,1.5257313829997656,1.5371638140004507
100,30,offline_controversiality,classification,0.5,0.3,1,12,85,0.5852521008403362,0.4900157032509974,0.5159534083755537,0.6580937972768532,6,1.2863390890006485,1.2983025240000643
100,30,offline_controversiality,classification,0.5,0.3,2,12,85,0.6695407860113742,0.5754568960451314,0.6087120632458458,0.5677874186550976,9,1.6952220659995874,1.7077721089999613
100,30,offline_controversiality,classification,0.5,0.5,0,10,75,0.7046612646612647,0.7294838494838495,0.7091545961006185,0.6355086372360844,6,2.448354447999918,2.4978692499998942
100,30,offline_controversiality,classification,0.5,0.5,1,10,75,0.7044920634920635,0.5814252044252044,0.6229467666836087,0.7639939485627837,5,3.0267914300002303,3.0416782940001212
100,30,offline_controversiality,classification,0.5,0.5,2,10,75,0.7377835497835498,0.6422674362674363,0.6752690714608872,0.5677874186550976,9,2.3942378239999016,2.413801405000413
100,30,offline_controversiality,classification,0.5,0.7,0,7,65,0.751687116302501,0.7079902149132918,0.722500390528596,0.7403071017274472,5,2.153970381000363,2.165215228999841
100,30,offline_controversiality,classification,0.5,0.7,1,7,65,0.7268603191680115,0.6750709546863393,0.6838064165316513,0.8142965204236006,2,2.989618216999588,3.0007872390006014
100,30,offline_controversiality,classification,0.5,0.7,2,7,65,0.7430929754006677,0.6752362381208535,0.69880473208425,0.7438539407086044,6,2.0722296359999746,2.0834367709994694
